DATE_ACQUIRED,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,pixelCount
2013-03-19,0.802265,0.8008075000000001,0.7338175,0.71553,0.5221225,0.035784999999999983,0.04711499999999999,267.06866486,32
2013-04-20,0.002014999999999989,0.007157499999999983,0.017469999999999986,0.01097999999999999,0.0069099999999999995,0.01034750000000001,0.009935,276.60152264,32
2013-06-07,,,,,,,,,0
2013-06-23,,,,,,,,,0
2013-07-25,,,,,,,,,0
2013-08-10,0.0012999999999999956,0.008119999999999988,0.029239999999999988,0.010429999999999995,-0.0016424999999999912,0.0012449999999999961,0.002344999999999986,297.36257611999997,32
2013-08-26,,,,,,,,,0
2013-09-11,,,,,,,,,0
2013-09-27,-0.0061249999999999916,0.002097500000000002,0.015077499999999994,0.009137499999999993,0.021897499999999986,0.0144725,0.014032500000000003,283.59820958,32
2013-10-13,0.0020699999999999885,0.005369999999999986,0.011639999999999984,0.00581000000000001,0.002344999999999986,0.0028124999999999956,0.0023999999999999855,290.6427488,32
2013-10-29,,,,,,,,,0
2013-11-14,,,,,,,,,0
2013-11-30,-0.002604999999999996,0.001684999999999992,0.012327499999999991,1.724999999999921E-4,-0.0016700000000000048,0.00581000000000001,0.0064700000000000035,276.321245,8
2013-12-16,,,,,,,,,0
2014-01-17,,,,,,,,,0
2014-02-02,1.1536600000000001,1.1684275000000002,1.1009425000000002,1.116645,1.00692,0.07813500000000001,0.1012075,258.79022041999997,32
2014-02-18,,,,,,,,,0
2014-03-06,,,,,,,,,0
2014-03-22,,,,,,,,,0
2014-04-07,,,,,,,,,0
2014-04-23,,,,,,,,,0
2014-05-09,-0.013412499999999994,-0.004942500000000016,0.015765,0.006772499999999987,0.008587499999999998,0.017744999999999983,0.01691999999999999,282.39164852,32
2014-05-25,-0.0011200000000000099,0.0026199999999999835,0.016892500000000005,0.0066900000000000015,7.22499999999987E-4,0.0020425000000000026,0.002344999999999986,292.31074256,32
2014-06-10,,,,,,,,,0
2014-06-26,-0.007197499999999996,0.004269999999999996,0.0357025,0.006112499999999993,-0.0018350000000000033,0.006772499999999987,0.007624999999999993,297.8889512,32
2014-07-28,-0.0014774999999999927,0.011557499999999998,0.04373250000000001,0.021182499999999993,0.023822499999999996,0.015380000000000005,0.014334999999999987,295.45532096,32
2014-08-13,0.004462500000000008,0.013839999999999991,0.03674749999999999,0.017689999999999984,0.008532499999999998,0.009220000000000006,0.008697499999999997,296.16968714,32
2014-08-29,9.699999999999986E-4,0.009137499999999993,0.030285000000000006,0.010457500000000008,0.007377500000000009,0.0077625000000000055,0.0070199999999999985,297.02761016,32
2014-09-14,8.874999999999855E-4,0.005672499999999997,0.015682499999999988,0.006222499999999992,0.0029224999999999945,0.002840000000000009,0.0028124999999999956,292.31416058,32
2014-10-16,0.005259999999999987,0.007212499999999983,0.01238249999999999,0.004682500000000006,0.002564999999999984,0.0013825000000000087,9.149999999999991E-4,287.24865494,32
2014-11-01,0.002014999999999989,0.004847500000000005,0.011942499999999995,0.004022499999999984,-3.5000000000001696E-4,5.850000000000022E-4,6.12499999999988E-4,283.60162760000003,32
2014-12-03,0.009632499999999988,0.009742499999999987,0.013812500000000005,0.0039949999999999986,-0.0014224999999999932,9.699999999999986E-4,0.001052499999999984,274.99163522,32
2014-12-19,,,,,,,,,0
2015-02-05,1.1387275000000001,1.15564,1.093215,1.1073775000000001,0.9865975,0.07599,0.097055,258.81756458,32
2015-02-21,,,,,,,,,0
2015-03-09,0.438495,0.45224500000000006,0.46112749999999997,0.4678925,0.40753,0.01186000000000001,0.010182499999999983,273.08438006,32
2015-04-10,,,,,,,,,0
2015-04-26,5.300000000000027E-4,0.0038024999999999864,0.012080000000000007,0.00383,1.724999999999921E-4,0.001464999999999994,0.0013825000000000087,281.69095442,32
2015-05-28,-1.0250000000000536E-4,0.006415000000000004,0.0174425,0.003637499999999988,0.0037750000000000006,0.0029224999999999945,0.0034724999999999895,294.0094985,32
2015-06-29,-0.00414500000000001,0.004682500000000006,0.037215,0.002950000000000008,-0.005025000000000002,-0.0019175000000000164,4.750000000000032E-4,297.66336188,32
2015-07-15,7.774999999999865E-4,0.008587499999999998,0.034409999999999996,0.011832499999999996,0.0023175,-2.6750000000000385E-4,5.574999999999886E-4,296.8977254,32
2015-07-31,0.022722500000000007,0.031164999999999998,0.05159750000000002,0.036087499999999995,0.028744999999999993,0.0265175,0.023107500000000003,297.96756566,32
2015-08-16,-0.005794999999999995,0.006112499999999993,0.0386175,0.018762499999999988,0.03729750000000001,0.026599999999999985,0.022117499999999984,289.1900903,32
2015-09-01,0.02459249999999999,0.0294875,0.041147500000000004,0.023519999999999985,0.020384999999999986,0.0066900000000000015,0.003610000000000002,297.26345354,32
2015-09-17,,,,,,,,,0
2015-10-03,0.0035824999999999885,0.0071299999999999975,0.01488500000000001,0.006607499999999988,3.924999999999901E-4,0.0024824999999999986,0.0027850000000000097,290.48210186,32
2015-10-19,,,,,,,,,0
2015-11-04,0.001574999999999993,0.0057274999999999965,0.013839999999999991,0.005122500000000002,5.850000000000022E-4,0.0023999999999999855,0.0018499999999999905,285.4473584,32
2015-11-20,,,,,,,,,0
2015-12-06,,,,,,,,,0
2016-01-23,-0.10881,-0.08859750000000001,-0.014567500000000011,-0.0518575,-0.011569999999999997,0.004819999999999991,0.021430000000000005,268.99984616,32
2016-03-11,-8.450000000000124E-4,0.006855,0.0203025,0.009385000000000004,0.003637499999999988,0.005672499999999997,0.0064700000000000035,273.22110086,32
2016-04-12,0.0020425000000000026,0.005452499999999999,0.013454999999999995,0.004682500000000006,-7.074999999999998E-4,8.599999999999997E-4,0.0011074999999999835,279.25732417999996,32
2016-05-30,0.00492999999999999,0.011887499999999995,0.023052500000000004,0.013207499999999983,0.015875,0.016727500000000006,0.01546249999999999,293.88644978,32
2016-06-15,-4.750000000000587E-5,0.006332499999999991,0.01389499999999999,0.002454999999999985,0.0010249999999999981,0.002124999999999988,0.002207500000000001,295.26391184,32
2016-07-01,4.4749999999998957E-4,0.013537500000000008,0.03589500000000001,0.022942500000000005,0.018157499999999993,0.025499999999999995,0.02453749999999999,297.10622462000003,32
2016-07-17,5.850000000000022E-4,0.013207499999999983,0.03672,0.0204675,0.028194999999999998,0.023629999999999984,0.02088000000000001,293.75998304,32
2016-08-02,,,,,,,,,0
2016-08-18,-0.0018350000000000033,0.0048749999999999905,0.0233275,0.004352500000000009,0.0018499999999999905,0.0056174999999999975,0.005589999999999984,300.30207332,32
2016-09-03,,,,,,,,,0
2016-09-19,0.02010999999999999,0.021375000000000005,0.02459249999999999,0.013784999999999992,0.008339999999999986,0.004517500000000008,0.003280000000000005,296.24488357999996,32
2016-10-05,,,,,,,,,0
2016-10-21,,,,,,,,,0
2016-11-06,0.008119999999999988,0.013262499999999983,0.023574999999999985,0.012410000000000004,0.008119999999999988,0.005122500000000002,0.0036924999999999875,287.11193414,32
2016-11-22,,,,,,,,,0
2017-02-10,,,,,,,,,0
2017-02-26,0.5858399999999999,0.597005,0.5829249999999999,0.5974725000000001,0.5513000000000001,0.06630999999999998,0.07772249999999997,271.56677918,32
2017-03-14,0.03339249999999999,0.026022500000000004,0.02285999999999999,0.007844999999999991,-0.0014774999999999927,0.0017399999999999916,0.003280000000000005,273.42618206,32
2017-04-15,,,,,,,,,0
2017-05-17,,,,,,,,,0
2017-06-02,0.00638749999999999,0.011529999999999985,0.022199999999999998,0.011199999999999988,0.015435000000000004,0.01238249999999999,0.01029250000000001,294.99047024000004,32
2017-06-18,,,,,,,,,0
2017-07-04,0.006525000000000003,0.017469999999999986,0.04934250000000001,0.022887500000000005,0.014554999999999985,0.011474999999999985,0.011089999999999989,297.7693205,32
2017-07-20,0.0011074999999999835,0.01092499999999999,0.0357025,0.01604,0.010017499999999985,0.009907499999999986,0.008449999999999985,299.00322572,32
2017-08-05,,,,,,,,,0
2017-08-21,,,,,,,,,0
2017-09-06,,,,,,,,,0
2017-09-22,0.01843249999999999,0.021320000000000006,0.029762499999999997,0.015765,0.008449999999999985,0.003307499999999991,0.0019599999999999895,295.33569026,32
2017-10-08,0.004269999999999996,0.008697499999999997,0.0173875,0.008147500000000002,0.002564999999999984,0.0016299999999999926,0.0011349999999999971,291.9757766,32
2017-11-09,,,,,,,,,0
2017-11-25,,,,,,,,,0
2017-12-27,0.4299975,0.46693,0.48651000000000005,0.49894,0.4783975,0.0843775,0.10384749999999998,263.5549403,32
2018-01-12,-0.005382500000000012,-7.499999999999174E-5,0.010622500000000007,0.002647499999999997,-0.0023849999999999982,0.001354999999999995,0.002454999999999985,262.70385332,32
2018-03-01,,,,,,,,,0
2018-03-17,0.01879,0.0418075,0.10085,0.11198750000000002,0.06732749999999998,-0.028785000000000005,9.000000000000674E-5,272.73916004,32
2018-04-02,,,,,,,,,0
2018-05-04,-7.499999999999174E-5,0.003720000000000001,0.01180500000000001,0.004517500000000008,0.0021525000000000016,0.0036650000000000016,0.003500000000000003,282.48393506,32
2018-06-05,-2.9500000000001747E-4,0.0074325000000000085,0.029459999999999986,0.009797499999999987,0.0084225,0.002977499999999994,0.003307499999999991,294.37522664,32
2018-07-07,0.010897500000000004,0.021017499999999995,0.04375999999999999,0.028992500000000004,0.025252499999999983,0.024262499999999992,0.022557500000000008,298.54862906,32
2018-07-23,0.021430000000000005,0.03193499999999999,0.05404500000000001,0.037325,0.03058749999999999,0.022749999999999992,0.019065,298.34696587999997,32
2018-08-08,0.007157499999999983,0.0143625,0.0351525,0.01097999999999999,-1.0250000000000536E-4,1.1749999999999261E-4,7.22499999999987E-4,298.47343262,32
2018-09-09,8.599999999999997E-4,0.0075425000000000075,0.020494999999999985,0.008752499999999996,0.0033624999999999905,0.0022899999999999865,0.001987500000000003,294.29319416,32
2018-09-25,,,,,,,,,0
2018-11-28,,,,,,,,,0
2018-12-14,,,,,,,,,0
2018-12-30,,,,,,,,,0
2019-01-31,1.118295,1.1274250000000001,1.0407175000000002,1.0492425,0.9107800000000001,0.05561250000000001,0.07027,248.74124161999998,32
2019-02-16,,,,,,,,,0
2019-03-04,1.082545,1.0952775000000001,1.046465,1.0530650000000001,0.9523050000000002,0.07854749999999999,0.09364499999999998,257.65543778,32
2019-04-21,0.004187499999999983,0.007074999999999998,0.013509999999999994,0.007184999999999997,0.002344999999999986,0.0035824999999999885,0.003390000000000004,280.77492506,32
2019-05-07,,,,,,,,,0
2019-05-23,,,,,,,,,0
2019-06-08,0.005039999999999989,0.011749999999999983,0.021375000000000005,0.016122499999999984,0.018955,0.02176,0.020714999999999983,292.87471586000004,32
2019-07-10,-0.004337499999999994,0.005122500000000002,0.03355749999999999,0.013344999999999996,0.007872500000000004,0.010017499999999985,0.009577499999999989,298.85283284,32
2019-07-26,,,,,,,,,0
2019-08-11,,,,,,,,,0
2019-08-27,0.014940000000000009,0.024290000000000006,0.05019499999999999,0.025499999999999995,0.014032500000000003,0.005892499999999995,0.004187499999999983,296.02954832,32
2019-09-28,,,,,,,,,0
2019-10-14,-0.0012300000000000089,0.0052875000000000005,0.02099000000000001,0.009385000000000004,0.0035824999999999885,0.0014375000000000082,0.0010249999999999981,287.01622957999996,32
2019-11-15,0.003197499999999992,0.0053425,0.016699999999999993,0.003610000000000002,0.0066900000000000015,0.013014999999999999,0.013564999999999994,275.30609305999997,32
2019-12-17,,,,,,,,,0
2020-01-02,,,,,,,,,0
2020-02-03,0.24464750000000002,0.2546025,0.2696175,0.24594,0.10750500000000002,-0.011762500000000009,0.0024824999999999986,272.0829002,32
2020-02-19,1.1836075000000001,1.210145,1.1706825,1.1926,1.0882375000000002,0.0534675,0.0722775,262.1877323,32
2020-03-06,0.23760750000000003,0.2522375,0.26299,0.2535025,0.14575749999999998,0.0035824999999999885,0.004159999999999997,271.92225326,32
2020-03-22,,,,,,,,,0
2020-04-07,0.027480000000000004,0.027865,0.02918499999999999,0.021155000000000007,0.013399999999999995,0.009302499999999991,0.007157499999999983,277.76706746,32
2020-05-09,3.500000000000725E-5,0.006277499999999991,0.01796500000000001,0.010649999999999993,0.008147500000000002,0.010099999999999998,0.010264999999999996,282.9522038,32
2020-05-25,,,,,,,,,0
2020-06-10,0.009110000000000007,0.012575000000000003,0.02291499999999999,0.010402500000000009,0.011144999999999988,0.018955,0.017634999999999984,294.5905619,32
2020-07-12,,,,,,,,,0
2020-07-28,0.007597500000000007,0.017524999999999985,0.048380000000000006,0.022777500000000006,0.01394999999999999,0.011144999999999988,0.010127499999999984,299.17412672,28
2020-08-13,,,,,,,,,0
2020-08-29,,,,,,,,,0
2020-09-14,,,,,,,,,0
2020-09-30,,,,,,,,,0
2020-10-16,7.774999999999865E-4,0.005122500000000002,0.014940000000000009,0.007707500000000006,0.0028124999999999956,0.002207500000000001,0.0019599999999999895,286.27451924,32
2020-11-17,8.32499999999986E-4,0.006030000000000008,0.014224999999999988,0.005232500000000001,0.0012449999999999961,0.0024824999999999986,0.0019599999999999895,280.07423096,32
2020-12-03,,,,,,,,,0
2020-12-19,,,,,,,,,0
2021-01-20,,,,,,,,,0
2021-02-05,1.1699950000000001,1.184735,1.1259675,1.1281400000000001,1.0294150000000002,0.151505,0.14584000000000003,256.88638328,32
2021-03-09,-0.052765000000000006,-0.03805250000000002,0.022584999999999994,0.03641749999999999,0.002454999999999985,-0.021470000000000017,0.00341749999999999,271.17712489999997,32
2021-04-26,,,,,,,,,0
2021-05-12,0.00190499999999999,0.0048749999999999905,0.00878000000000001,-4.325000000000023E-4,-0.0010100000000000109,8.599999999999997E-4,0.0013275000000000092,286.74278798,32
2021-06-13,-0.004172499999999996,0.0018775000000000042,0.015957499999999986,0.0016299999999999926,4.750000000000032E-4,0.0010249999999999981,0.0017125000000000057,299.46807644,32
2021-07-15,,,,,,,,,0
2021-07-31,-0.012367500000000003,0.0050675000000000026,0.046867500000000006,0.018707499999999988,0.01650750000000001,0.013867500000000005,0.011227500000000001,297.26345354,32
2021-08-16,0.005424999999999985,0.014389999999999986,0.04524500000000001,0.013757500000000006,-0.0023575000000000124,-2.1250000000000435E-4,9.42499999999985E-4,298.6750958,32
2021-09-01,0.0012174999999999825,0.004407500000000009,0.012080000000000007,0.0012725000000000097,-3.2250000000000334E-4,0.0012999999999999956,0.0018775000000000042,296.81569292,12
2021-09-17,,,,,,,,,0
2021-10-19,0.0027299999999999824,0.00726750000000001,0.016644999999999993,0.007404999999999995,0.0013275000000000092,0.0017399999999999916,0.0015199999999999936,290.46159374,32
2021-11-04,0.018047499999999994,0.01936750000000001,0.0234375,0.014389999999999986,0.008559999999999984,0.00429750000000001,0.002537499999999998,284.70564806,32
2021-11-20,,,,,,,,,0
2021-12-06,-0.0014224999999999932,0.003720000000000001,0.013289999999999996,0.003527499999999989,-7.900000000000129E-4,0.0027850000000000097,0.0025099999999999845,277.15182386000004,32
2021-12-22,,,,,,,,,0
2022-01-07,0.4603025,0.47922250000000005,0.46382249999999997,0.47908500000000004,0.460385,0.08894249999999998,0.10615750000000002,264.16334786,32
2022-01-23,1.1389475,1.1553650000000002,1.0717925000000001,1.0926375000000002,0.9929225000000002,0.12389499999999998,0.14683000000000002,255.08508674,20
2022-02-08,0.7556800000000001,0.774435,0.7342850000000001,0.7446250000000001,0.6625375,0.019752500000000006,0.03622500000000001,266.238086,32
2022-03-12,,,,,,,,,0
2022-03-28,0.014197500000000002,0.033172499999999994,0.06831749999999998,0.05299999999999999,0.02233750000000001,0.016012499999999985,0.018212499999999993,269.19125528,32
2022-04-13,,,,,,,,,0
2022-04-29,,,,,,,,,0
2022-05-31,,,,,,,,,0
2022-06-16,0.022309999999999997,0.029734999999999984,0.04678499999999999,0.03204499999999999,0.02761749999999999,0.025224999999999997,0.022035,293.58908204,32
2022-07-02,,,,,,,,,0
2022-07-18,0.009825,0.014499999999999985,0.02990000000000001,0.011612499999999998,0.0031424999999999925,6.950000000000012E-4,7.22499999999987E-4,301.71371558,32
2022-08-19,,,,,,,,,0
2022-09-20,0.011062500000000003,0.017992499999999995,0.03364,0.022199999999999998,0.029624999999999985,0.0232725,0.018762499999999988,288.61244492000003,32
2022-10-06,,,,,,,,,0
2022-10-22,0.007817500000000005,0.011474999999999985,0.0174425,0.01103499999999999,0.007459999999999994,0.006277499999999991,0.005314999999999986,284.84578688,32
2022-11-07,-4.0500000000001646E-4,0.0028124999999999956,0.009577499999999989,0.0028950000000000087,-6.250000000000144E-4,0.0010249999999999981,9.699999999999986E-4,284.10407654,32
2022-11-23,0.0021525000000000016,0.006030000000000008,0.014279999999999987,0.004242499999999982,0.001162499999999983,0.002867499999999995,0.0026199999999999835,279.10351328,32
